CPT_Code,Procedure_Description,Cash_Price,Gross_Price
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 66MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 64MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 62MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 60MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 58MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 1 34MM,2011.95,2011.95
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 54MM,2346,2346
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 4 78MM,2514.3,2514.3
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 52MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 50MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 48MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 46MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 44MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 42MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 40MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 2 38MM,2180.25,2180.25
HCPCS C1713,PLATE SPINE HELIX-T TITANIUM FIXATION ANTERIOR CERVICAL LEVEL 3 56MM,2346,2346
HCPCS C1713,MP FIXATION 7074540 4.5 X 40MM MP SHANK,1547.85,1547.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 24 X 30MM,6132.75,6132.75
HCPCS C1713,MP FIXATION 7076530 6.5 X 30MM MP SHANK,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 40MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 35MM,1547.85,1547.85
HCPCS C1713,MP FIXATION 7075530 5.5 X 30MM MP SHANK,1547.85,1547.85
HCPCS C1713,MP FIXATION 7075525 5.5 X 25MM MP SHANK,1547.85,1547.85
HCPCS C1713,MP FIXATION 7075040 5.0 X 40MM MP SHANK,1547.85,1547.85
HCPCS C1713,SHANK MP FIXATION 7075035 5.0 X 35MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 40MM,1547.85,1547.85
HCPCS C1713,SHANK FIXATION MAS PLIF 5.0 X 25MM,1547.85,1547.85
HCPCS C1713,MP FIXATION 7076545 6.5 X 45MM MP SHANK,1547.85,1547.85
HCPCS C1713,SHANK MP FIXATION 7074535 4.5 X 35MM,1547.85,1547.85
HCPCS C1713,SHANK MP FIXATION 7074530 4.5 X 30MM,1547.85,1547.85
HCPCS C1713,SHANK FIXATION MAS PLIF 4 5X25MM,1547.85,1547.85
HCPCS C1713,SCREW SPINE MP LOCK POSTERIOR LUMBAR INTERBODY FUSION 5.5MM,737.8,737.8
HCPCS C1713,SCREW LOCK MAS PLIF SPINE CODE 1A,737.8,737.8
HCPCS C1713,SCREW SPINE MP TULIP POSTERIOR LUMBAR INTERBODY FUSION 5.5-6.25MM,1884.45,1884.45
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 24 X 90MM,11431.65,11431.65
HCPCS C1713,MODULE SPINE MAS TRANSFORAMINAL LUMBAR INTERBODY FUSION DISPOSABLE,5663.55,5663.55
HCPCS C1713,SHANK MP FIXATION 7075030 5.0 X 30MM,1547.85,1547.85
HCPCS C1713,SCREW SPINE MP SHANK POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 25MM,1547.85,1547.85
HCPCS C1713,SCREW SPINE MAS POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 30MM,3432.3,3432.3
HCPCS C1713,SCREW SPINE MAS POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 25MM,3432.3,3432.3
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 45MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 40MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 35MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 30MM,1547.85,1547.85
HCPCS C1713,MAS PLIF SHANK 5.5X45MM 3Z,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 40MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 6.5 X 35MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 30MM,1547.85,1547.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 20 X 90MM,10875.75,10875.75
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.0 X 40MM,1547.85,1547.85
HCPCS C1713,SCREW SPINE MP SHANK POSTERIOR LUMBAR INTERBODY FUSION 5 X 35MM,1547.85,1547.85
HCPCS C1713,SCREW SPINE MP SHANK POSTERIOR LUMBAR INTERBODY FUSION 5 X 30MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE MAS POSTERIOR LUMBAR INTERBODY FUSION SCREW 5 X 25MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 40MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 35MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 30MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 4.5 X 25MM,1547.85,1547.85
HCPCS C1713,SHANK SPINE POSTERIOR LUMBAR INTERBODY FUSION 5.5 X 35MM,1547.85,1547.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 9MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 24 X 60MM,9215.7,9215.7
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 10MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 9MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 8MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 7MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 6MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 50MM,6448.95,6448.95
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 14MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 14MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 10MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 50MM,7372.05,7372.05
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 8MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 7MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 6MM,2669.85,2669.85
HCPCS C1713,SCREW SPINE BRIGADE TITANIUM DISTRACTION 14MM,390.15,390.15
HCPCS C1713,SCREW SPINE BRIGADE TITANIUM DISTRACTION 12MM,390.15,390.15
HCPCS C1713,SHIM SPINE MAXCESS 4 MODULE,5263.2,5263.2
HCPCS C1713,WIRE BONE KIRSCHNER MAXCESS III .62MM,2070.6,2070.6
HCPCS C1713,CAGE SPINE COROENT PEEK NARROW LG 12 X 9 X 25MM,5059.2,5059.2
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 10 X 12MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 6MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 20 X 60MM,8664.9,8664.9
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 20 X 30MM,6132.75,6132.75
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 90MM,10324.95,10324.95
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 50MM,8295.15,8295.15
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 14MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 12MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 10MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 9MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 12 X 12MM,2669.85,2669.85
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 7MM,2677.5,2677.5
HCPCS C1713,MODULE SPINE MAS TRANSFORAMINAL LUMBAR INTERBODY FUSION HOOP SHIM,3983.1,3983.1
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 50MM,8295.15,8295.15
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 14MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 12MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 10MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 9MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 8MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 7MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 14 X 6MM,2677.5,2677.5
HCPCS C1781,MESH SURGICAL BRIGADE TITANIUM 16 X 8MM,2677.5,2677.5
HCPCS C1815,PROSTHESIS OSSICULAR TORP EAR MICRON OFF CENTERED TILTABLE HEAD TITANIUM 4.5 X 3MM,927.826,927.826
HCPCS L8613,PISTON EAR DE LA CRUZ PLATINUM FLUROPLASTIC 0.6 X 4.25MM,475.2605,475.2605
HCPCS L8600,PROSTHESIS EAR MICRON MONOLITHIS TORP TITANIUM OFF CENERED TILTABLE HEAD 7.5 X .9 X 3MM,927.826,927.826
HCPCS C1713,PLATE BONE TIBIAL LCP STAINLESS STEEL LOW BEND 4 HOLE NONSTERILE DISPOSABLE PROXIMAL LEFT 3.5MM X 76MM,6102.15,6102.15
HCPCS L8600,PROSTHESIS EAR MICRON MONOLITHIS TORP TITANIUM OFF CENERED TILTABLE HEAD 7.5 X .9 X 3MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR MICRON MONOLITHIS TORP TITANIUM OFF CENERED TILTABLE HEAD 6.5 X .9 X 3MM,927.826,927.826
HCPCS C1713,COMPONET PROSTHESIS MICRON MONOLITHIS TORP TITANIUM OFF CENERED TILTABLE HEAD 6.5 X .9 X 3MM,927.826,927.826
HCPCS C1713,PROSTHESIS MICRON HABERMAN TITANIUM MONOLITHIC OFF CENTERED TILTABLE HEAD 3MM CRADLE 0.9MM LENGTH 6MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR CLASSIC STAPES 1.0 X 0.6 X 5MM,690.948,690.948
HCPCS L8600,PROSTHESIS EAR OSSICULAR MICRON MONOLITHIC TORP TITANIUM OFF CENTER TILTABLE HEAD 5 X 0.9 X 3MM,927.826,927.826
HCPCS L8613,PISTON EAR RICHARDS PLATINUM FLUOROPLASTIC 0.6 X 4.0MM,503.37,503.37
HCPCS L8600,PROSTHESIS EAR OSSICULAR MICRON MONOLITHIC PORP TITANIUM OFF CENTER TILTABLE HEAD 4 X 1 X 3MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR OSSICULAR MICRON MONOLITHIC TORP TITANIUM HEAD OFF CENTERED TILTABLE 3.5 X 1 X 3MM,927.826,927.826
HCPCS C1713,PLATE BONE TIBIAL LCP STAINLESS STEEL LOW BEND 6 HOLE NONSTERILE DISPOSABLE PROXIMAL RIGHT 3.5MM X 102MM,6176.1,6176.1
HCPCS L8600,PROSTHESIS EAR OSSICULAR MICRON MONOLITHIC PORP TITANIUM HEAD OFF CENTERED TILTABLE 3 X 1 X 3MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR PORP MONOLITHIC CENTER ALL TITANIUM 2.5MM,937.278,937.278
HCPCS L8600,PROSTHESIS EAR OSSICULAR PARTIAL PORP CENTERED TITANIUM 2.0MM,937.278,937.278
HCPCS L8613,PROSTHESES MICRON TORP MONOLITHIC ALL TITANIUM PRESIZED CENTERED TITABLE HEAD 8MM,927.826,927.826
HCPCS C1815,PROSTHESIS OSSICULAR MICRON II CTR TORP MONOLITHIC ALL TITANIUM 7.5MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR MICRON MONOLITHIS TORP TITANIUM OFF CENTERED TILTABLE HEAD 5.5 X .9 X 3MM,927.826,927.826
HCPCS L8613,PISTON STAPEDECTOMY EAR SMART FLUOROPLASTIC NITINOL 0.5 X 4.75MM,816.544,816.544
HCPCS C1713,SCREW BONE BIODUR 108 ALLOY CANNULATED SELF DRILLING SELF TAPPING 1/3 THREAD REVERSE CUTTING FLUTE 3.0 X 27MM,523.7955,523.7955
HCPCS L8600,PROSTHESIS EAR STAPES TITANIUM BUCKET HANDLE STANDARD 0.6 X 1 X 4MM,690.948,690.948
HCPCS L8600,PROSTHESIS EAR STAPES CLASSIC TITANIUM BUCKET HANDLE NARROW LG 0.4 X 1 X 4MM,692.291,692.291
HCPCS L8613,PISTON EAR STAPEDECTOMY SMART NITINOL FLUOROPLASTIC 0.60 X 4.75MM,826.03,826.03
HCPCS L8600,PROSTHESIS EAR SMART PISTON STAPLE NITINOL FLUOROPLASTIC 0.60 X 4.5MM,816.544,816.544
HCPCS L8600,PROSTHESIS EAR SMART PISTON STAPLE NITINOL FLUOROPLASTIC 0.60 X 4.25MM,816.544,816.544
HCPCS L8600,PROSTHESIS EAR SMART PISTON STAPLE NITINOL FLUOROPLASTIC 0.6 X 4.0MM,816.544,816.544
HCPCS L8613,PISTON STAPEDECTOMY EAR SMART FLUOROPLASTIC NITINOL 0.5 X 4.5MM,816.544,816.544
HCPCS L8613,PISTON DE LA CRUZ 4.5 MM X 0.6 MM,452.6505,452.6505
HCPCS L8613,PISTON STAPEDECTOMY EAR SMART FLUOROPLASTIC NITINOL 0.5 X 3.75-5.25MM,816.544,816.544
HCPCS L8613,PISTON EAR DE LA CRUZ PLATINUM FLUROPLASTIC 0.6 X 4.5MM,475.2605,475.2605
HCPCS L8613,PISTON OSSICULAR SMART IMPLANT RECONSTRUCTION MALLEUS FLUOROPLASTIC NITINOL 0.6X6.5MM,1001.164,1001.164
HCPCS L8613,PISTON OSSICULAR SMART IMPLANT RECONSTRUCTION MALLEUS FLUOROPLASTIC NITINOL 0.6 X 6.0MM,1001.164,1001.164
HCPCS L8613,PISTON WIRE STAPES SMART MALLEUS FOR OVER UNDER CRIMPING FLUOROPLASTIC NITINOL 0.6MM 5.5MM,1001.164,1001.164
HCPCS L8613,PISTON SMART .6 X 4.75,991.678,991.678
HCPCS L8613,STAPES PISTON SMART 0.6 X 4MM,982.226,982.226
HCPCS C1713,PISTON EAR STAPES SMART 360 .6 X 4.25MM,866.252,866.252
HCPCS L8613,PISTON EAR STAPES SMART 360 .6 X 4.50MM,866.252,866.252
HCPCS C1713,PLATE BONE TIBIAL LCP STAINLESS STEEL LOW BEND 8 HOLE NONSTERILE DISPOSABLE PROXIMAL RIGHT 3.5MM X 128MM,6244.95,6244.95
HCPCS L8613,PROSTHESIS PISTON OSSICULAR RECONSTRUCTION STAPES FLUOROPLASTIC NITINOL 0.5 X 4MM SMART,826.03,826.03
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 5.0MM FENESTRATED STRAIGHT TITANIUM LATEX FREE STERILE 4MM X 7.4MM X 150G,1022.5755,1022.5755
HCPCS L8613,PROSTHESES MICRON TORP MONOLITHIC ALL TITANIUM PRESIZED CENTERED TITABLE HEAD 7MM,927.826,927.826
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI CURVED TITANIUM LATEX FREE STERILE 5MM X 4MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI CURVED TITANIUM LATEX FREE STERILE 4MM X 3.6MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI STRAIGHT TITANIUM LATEX FREE STERILE 5MM X 4MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI CURVED TITANIUM LATEX FREE STERILE 4MM X 3.6MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI STRAIGHT TITANIUM LATEX FREE STERILE 5MM X 4MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI SLIGHT CURVE TITANIUM LATEX FREE STERILE 2.8MM X 3.2MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI STRAIGHT TITANIUM LATEX FREE STERILE 3MM X 3.3MM X 110G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT STANDARD STRAIGHT TITANIUM LATEX FREE STERILE 7MM X 6.2MM X 150G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 5.0MM FENESTRATED STRAIGHT TITANIUM LATEX FREE STERILE 6MM X 7.5MM X 150G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT STANDARD STRAIGHT TITANIUM LATEX FREE STERILE 9MM X 7MM X 180G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 5.0MM FENESTRATED STRAIGHT TITANIUM LATEX FREE STERILE 3MM X 7.4MM X 150G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 3.5MM FENESTRATED FORWARD ANGLE TITANIUM LATEX FREE STERILE 10MM X 7.2MM X 180G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 3.5MM FENESTRATED STRAIGHT TITANIUM LATEX FREE STERILE 6MM X 7.4MM X 150G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX LATEX FREE TITANIUM TEMPORARY STANDARD STRAIGHT STERILE 15MM,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PYNOX LATEX FREE TITANIUM TEMPORARY STANDARD SLIGHTLY CURVED STERILE 10.2MM,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX TEMPORARY STANDARD TITANIUM LATEX FREE STERILE 9MM X 7MM X 90G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX TEMPORARY STANDARD STRAIGHT TITANIUM LATEX FREE STERILE 7.0MM X 6.2MM X 110G,1053.252,1053.252
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX TEMPORARY MINI STRAIGHT TITANIUM LATEX FREE STERILE 7MM X 4.6MM X 70G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT 5.0MM FENESTRATED STRAIGHT TITANIUM LATEX FREE STERILE 9MM X 9.1MM X 150G,1022.5755,1022.5755
HCPCS C1815,PROSTHESIS OSSICULAR PORP EAR MICRON TUBE CENTERED TILTABLE HEAD TITANIUM 3 X 2MM,918.34,918.34
HCPCS L8600,PROSTHESIS EAR CLASSIC STAPES 1.0 X 0.4 X 5MM,736.967,736.967
HCPCS C1815,PROSTHESIS OSSICULAR MICRON II CTR TORP MONOLITHIC ALL TITANIUM 6.5MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 6.0MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 5.5MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 4.5MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 4.0MM,937.278,937.278
HCPCS C1815,PROSTHESIS OSSICULAR TORP EAR MICRON OFF CENTERED TILTABLE HEAD TITANIUM 4 X 3MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 3.5MM,901.782,901.782
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT MINI BAYONET TITANIUM LATEX FREE STERILE 4MM X 7MM X 110G,1022.5755,1022.5755
HCPCS L8600,PROSTHESIS EAR PORP MONOLITHIC CENTER ALL TITANIUM 3.0MM,937.278,937.278
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL LOW BEND 6 HOLE PROXIMAL LEFT STERILE 3.5 X 102MM,6176.1,6176.1
HCPCS C1815,PROSTHESIS OSSICULAR MICRON II CTR TORP MONOLITHIC ALL TITANIUM 2MM,901.782,901.782
HCPCS C1815,PROSTHESIS OSSICULAR PORP EAR MICRON TUBE CENTERED TILTABLE HEAD TITANIUM 4 X 3MM,927.826,927.826
HCPCS L8600,PROSTHESIS EAR PORP MONOLITHIC CENTER ALL TITANIUM 3.5MM,927.826,927.826
HCPCS C1713,PLATE LEG LCP STAINLESS STEEL LOW BEND 3.5MM 8 HOLE PROXIMAL TIBIAL LEFT 128MM,6244.95,6244.95
HCPCS L8600,PROSTHESIS EAR MICRON HABERMAN TITANIUM MONLITHIC CENTERED PORP TILT TOP HEAD 3MM CRADLE 1MM LENGTH 1.5MM,918.34,918.34
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX TITANIUM PERMANENT ULTRA SHORT FENESTRATED CURVED 3MM,1088.136,1088.136
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT STANDARD CURVED LATERAL ANGLE TITANIUM LATEX FREE STERILE 7.8MM X 5.5MM X 180G,1022.5755,1022.5755
HCPCS C1760,CLIP ANEURYSM YASARGIL PHYNOX PERMANENT STANDARD STRAIGHT TITANIUM LATEX FREE STERILE 11MM X 7.8MM X 180G,1022.5755,1022.5755
HCPCS L8600,PROSTHESIS EAR TORP MONOLITHIC CENTER ALL TITANIUM 3.0MM,901.782,901.782
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 18 HOLE MEDIAL PROXIMAL RIGHT 3.5 X 275MM,7150.2,7150.2
HCPCS C1776,HEAD FEMORAL HIP LFIT COBALT CHROMIUM C TAPER OFFSET 28MM MINUS 3.0MM,1402.5,1402.5
HCPCS C1713,PLATE BONE STAINLESS STEEL LCP TIBIAL MEDIAL PROXIMAL 14 HOLE RIGHT 3.5 X 223MM,6454.05,6454.05
HCPCS C1713,PLATE BONE STAINLESS STEEL LCP TIBIAL MEDIAL PROXIMAL 14 HOLE LEFT 3.5 X 223MM,6454.05,6454.05
HCPCS C1713,HEAD FEMORAL HIP C-TAPER LFIT COBALT CHROME ION IMPLANTED TAPERED STERILE 28MM PLUS 10MM,1402.5,1402.5
HCPCS C1776,HEAD FEMORAL HIP C-TAPER LFIT COBALT CHROME ION IMPLANTED TAPERED STERILE 28MM PLUS 5MM,1402.5,1402.5
HCPCS C1776,HEAD FEMORAL HIP LFIT COBALT CHROMIUM C TAPER OFFSET 28 PLUS 0MM,1402.5,1402.5
HCPCS C1776,HEAD FEMORAL HIP TAPERED LOW FRICTION MORSE STERILE DISPOSABLE PLUS 10 32MM,2422.5,2422.5
HCPCS L8600,PROSTHESIS EAR STAPES CLASSIC TITANIUM BUCKET HANDLE 0.60 X 1 X 4.5MM,690.948,690.948
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 16 HOLE MEDIAL PROXIMAL LEFT 3.5 X 249MM,6902.85,6902.85
HCPCS C1776,HEAD FEMORAL HIP LFIT COBALT CHROMIUM MORSE TAPER LOW FRICTION STERILE 32MM PLUS 5.0MM,1402.5,1402.5
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 18 HOLE MEDIAL PROXIMAL LEFT 3.5 X 275MM,7150.2,7150.2
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 20 HOLE MEDIAL PROXIMAL RIGHT 3.5 X 301MM,7384.8,7384.8
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 20 HOLE MEDIAL PROXIMAL LEFT 3.5 X 301MM,7384.8,7384.8
HCPCS C1713,SCREW BONE TAP CORTICAL 135 X 3.5MM,2024.7,2024.7
HCPCS C1713,TAP SCREW CORTICAL 110MM,3037.05,3037.05
HCPCS C1713,TAP BONE FASTENER 110 X 2.7MM,3037.05,3037.05
HCPCS C1713,SCREW BONE INTERLOCKING FASTENER SELF TAPPING 3.5 X 60MM,2391.9,2391.9
HCPCS C1713,SCREW BONE INTERLOCKING FASTENER SELF TAPPING 3.5 X 55MM,2391.9,2391.9
HCPCS C1713,PLATE TIBIAL LCP STAINLESS STEEL 16 HOLE MEDIAL PROXIMAL RIGHT 3.5 X 249MM,6902.85,6902.85
HCPCS C1776,HEAD FEMORAL HIP LFIT LATEX FREE COBALT CHROMIUM C TAPER STERILE DISPOSABLE 36MM PLUS 2.5MM,1402.5,1402.5
HCPCS C1776,INSERT HEAD FEMORAL HIP BIOLOX DELTA CERAMIC C-TAPER ULTRA HIGH 32MM PLUS 2.5MM,2932.5,2932.5
HCPCS C1776,HEAD FEMORAL HIP BIOLOX DELTA CERAMIC C TAPER ULTRA HIGH STERILE DISPOSABLE 32MM PLUS 50MM,2932.5,2932.5
HCPCS C1776,HEAD FEMORAL HIP BIOLOX DELTA LATEX FREE CERAMIC C TAPER ULTRA HIGH STERILE DISPOSABLE 32MM PLUS 0MM,2932.5,2932.5
HCPCS C1776,HEAD FEMORAL HIP BIOLOX DELTA LATEX FREE CERAMIC C TAPER ULTRA HIGH STERILE DISPOSABLE 32MM PLUS 2.5MM,2932.5,2932.5
HCPCS C1776,HEAD FEMORAL HIP C TAPER ULTRA HIGH BIOLOX DELTA CERAMIC 28MM PLUS 2.5MM,2932.5,2932.5
