PROC NAME,CPT CODE," MAIN
PRICE "
INJ SI JOINT; WITH THERAPEU AGENT & ARHTROGRAPHY,G0260, $537.10 
INJ SNGL/MLTP TRIGGER PNTS ONE OR TWO MUSCLE GRP,20552, $315.20 
INJ SNGL/MLTP TRIGGER PNTS THREE OR MORE MUSCLES,20553, $433.40 
INJ TENDON ORIGIN/INSERTION,20551, $356.40 
"INJ TENDON SHEATH OR LIGAMENT, APONEUROSIS",20550, $369.60 
INJ VENOUS DEVI W IMAGING,36598, $632.40 
INJ(S)  ANESTHETIC ANGENT(S) AND OR STEROID; FEMORAL NERVE,64447, $684.60 
INJ(S) ANES AGENT(S) AND OR STERIOD; PUDENDAL NERVE BLOCK,64430, $541.10 
"INJ(S) ANES AGENT(S) AND OR STERIOD; TRIGEMINAL NERVE, EA BRANCH",64400, $519.70 
INJ(S)ANES AGENT &/OR STEROID(MORTON NUERO),64455, $319.30 
INJECT EVAL PREVIOUS PERITONEAL-VENOUS SHUNT,49427, $695.00 
INJECT INTO TURBINATES THERAPEUTIC,30200, $380.00 
"INJECT PARAVERT FACET JOING CERVICAL THORACIC, 3RD & ADDTL LEVEL",64492, $451.00 
"INJECT PARAVERT FACET JOINT LUMBAR OR SACRAL, 3RD& ADDTL LEVEL",64495, $444.00 
INJECTION AA&/STRD GENICULAR NRV BRANCHES W/IMG,64454," $1,446.00 "
INJECTION AA&/STRD NERVES NRVTG SI JOINT W/IMG,64451," $1,300.00 "
INJECTION ANES SUPERIOR; HYPOGASTRIC PLEXUS,64517, $533.00 
INJECTION AROUND NEUROCUTANEOUS BUNDLES,64999, $370.30 
INJECTION ENZYME PALMAR FASCIAL CORD,20527, $325.60 
INJECTION EPIDURAL BLOOD OR CLOT PATCH,62273, $621.10 
INJECTION EXT VENOGRAPHY,36005, $471.20 
"INJECTION FACET JOINT LUMBAR OR SACRAL, SINGLE LEVEL",64493," $1,133.00 "
INJECTION FOR SHOULDER X-RAY,23350, $348.70 
INJECTION INTRA ARTERIAL,96373, $95.80 
INJECTION INTRAVITREAL PHARMACOLOGIC AGENT,67028, $548.50 
INJECTION OF FOLLICLE CYST,17999, $189.80 
INJECTION OF MEDICATION ANTERIOR CHAMBER EYE,66030, $948.60 
INJECTION OF SCLEROSING SOLUTION; HEMORRHOIDS,46500, $526.50 
INJECTION PARAVERTEBRAL FACET JOINT CERVICAL/THORACIC SNGL LEVEL,64490," $1,153.60 "
INJECTION PARAVERTEBRAL FACET JOINT LUMBAR OR SACRAL SECOND LEVEL,64494, $434.70 
INJECTION PROC; RADIOACTIVE TRACER/IDENTIFICATION SENTINAL NODE,38792, $625.80 
INJECTION SUBCONJUNCTIVAL,68200, $128.50 
INJECTION TREATMENT OF NERVE,64620," $1,849.00 "
INLAY CAST HIGH NOB MET 3+ SURF,D6603, $650.00 
INLAY CAST HIGH NOBLE MET 2 SURF,D6602, $562.00 
"INLAY,METALLIC 2 SURFACE",D2520, $520.00 
INOUE BALLOON VALVE 28,C1726," $7,200.00 "
INOUE BALLOON VALVE 30,C1726," $7,200.00 "
INR TEST MATER/EQUIP,G0249, $141.00 
INRODUCR HEMO FAST CATH 11FR30CM,C1894," $1,111.50 "
INS/REPL/REPOSIT PERM TRANSV ELECTR DUAL / TECH,33217," $3,063.60 "
INS/REPLAC TEMP PACEMAKER SINGLE LEAD / TECH,33210," $2,167.50 "
INSECTICIDE EXPOSURE PANEL,82480, $36.10 
INSECTICIDE EXPOSURE PANEL,82482, $35.20 
INSERT 28F CONST TRIDENT 0 DEG,," $8,206.90 "
INSERT ACET 56MM HEAD LP 36MM,," $1,860.00 "
INSERT ACET ELINK 36MM HD 60MM,," $1,860.00 "
INSERT ACET REST ADM X3 28/48,," $3,100.00 "
INSERT ACET REST ADM X3 28/52,," $3,100.00 "
INSERT ACET REST ADM X3 28/54,," $3,100.00 "
INSERT ACET REST ADM X3 28/58,," $3,100.00 "
INSERT ACET REST ADM X3 28/60,," $3,100.00 "
INSERT ACET REST ADM X3 28/64,," $3,100.00 "
INSERT AEQUALIS COMBO 36/42,," $2,402.50 "
INSERT AEQUALIS COMBO 36X9,," $2,402.50 "
INSERT AEQUALIS CONST 36X12,," $2,402.50 "
INSERT AEQUALIS CONST 36X6,," $2,402.50 "
INSERT AEQUALIS FR LAT 42X12,," $2,402.50 "
INSERT AEQUALIS FR LAT CN 36X9,," $2,402.50 "
INSERT AEQUALIS FR LAT CN 36X9,," $2,402.50 "
INSERT AEQUALIS FR LAT ST 36X9,," $2,402.50 "
INSERT AEQUALIS FR LAT ST 42X8,," $2,325.00 "
INSERT AEQUALIS FRAC LAT 36X12,," $2,402.50 "
INSERT AEQUALIS FRAC LAT 36X6,," $2,402.50 "
INSERT AEQUALIS FRAC LAT 36X9,," $2,402.50 "
INSERT AEQUALIS LAT 36X6,," $2,402.50 "
INSERT AEQUALIS LAT 36X9,," $2,402.50 "
INSERT AEQUALIS LAT 42X12,," $2,402.50 "
INSERT AEQUALIS LAT 42X6,," $2,402.50 "
INSERT AEQUALIS LAT 42X9,," $2,402.50 "
INSERT AEQUALIS REV CONS 36X12,," $2,402.50 "
INSERT AEQUALIS REV CONS 36X6,," $2,402.50 "
INSERT AEQUALIS REV CONS 36X9,," $2,402.50 "
INSERT AEQUALIS REV CONS 42X15,," $2,402.50 "
INSERT AEQUALIS REV CONS 42X8,," $2,325.00 "
INSERT AEQUALIS REV CONS 45X12,," $2,402.50 "
INSERT AEQUALIS RV FR HUM 42X9,," $2,325.00 "
INSERT AEQUALIS RV FR HUM42X12,," $2,402.50 "
INSERT ANT SEGMENT DRAIN INTITIAL INSERTION,0191T," $1,993.10 "
INSERT BUMPER HRHK,," $1,682.40 "
INSERT CENTRAL CV CATH UNDER 5 YEARS OLD,36555, $711.00 
INSERT CERVICAL DILATOR (E.G. LAMINARIA/PROSTAG),59200, $278.10 
"INSERT CHEST TUBE W/WATER SEAL, OPEN, SEPARATE PROCEDURE",32551, $793.10 
"INSERT CONVEX SURFIT 1 1/8"" DISPOSABLE",, $5.30 
INSERT DURASUL PROT 38*57,," $2,790.00 "
INSERT DURASUL PROT 38MMID*59,," $2,790.00 "
INSERT DURASUL PROT 38X63,," $2,790.00 "
INSERT DURASUL PROT 38X65,," $2,790.00 "
INSERT DURASUL PROT 38X69,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32*51,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32*53,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32*57,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32*61,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32X55,," $2,790.00 "
INSERT DURASUL PROTRUSIO 32X59,," $2,790.00 "
INSERT EMERGENCY AIRWAY,31500, $449.10 
INSERT HEAD FEM BIOLOX DELTA,C1776, $326.40 
INSERT HOODED ACET 36MM SZ 56,," $1,860.00 "
INSERT HOODED ACET 36MM SZ 58,," $1,860.00 "
INSERT HOODED ACET 36MM SZ52,," $1,860.00 "
INSERT IA PERCUT DEVICE,33967," $2,749.00 "
INSERT IMPLANTABLE DEFIB GENERATOR ONLY W/EXISTING DUAL LEADS,33230," $2,850.40 "
INSERT IMPLANTABLE DEFIB GENERATOR ONLY W/EXISTING MULTIPLE LEADS,33231," $2,850.40 "
INSERT INTRAPERI CANNULA OR CATHETER,49419," $2,572.50 "
INSERT LO PROF ACET 36MM SZ 52,," $1,860.00 "
INSERT LO PROF ACET 36MM SZ 54,," $1,860.00 "
INSERT LO PROF ACET 36MM SZ 58,," $1,860.00 "
INSERT LO PROF ACET 36MM SZ 60,," $1,860.00 "
INSERT MDM X3 LINER 22.2/38D,," $3,456.00 "
INSERT NASAL SEPTAL PROSTHESIS (BUTTON),30220, $719.70 
INSERT NO 5 TRI TS+ X3 POLY 16,," $6,478.90 "
INSERT NON-BIO DRUG DELIVERY IMP,11981, $162.40 
"INSERT OF ANT SEG AQUEOUS DRG DEVICE, W/IO RSVR",0474T," $1,993.10 "
INSERT OF AQUEOUS DRAIN DEV W/O EO RSVR INTIAL DEVICE,0449T," $3,083.90 "
INSERT PACEMKR GENERATOR ONLY W/EXISTING MULTIPLE LEADS,33221," $2,260.00 "
INSERT PERIPHERAL CENTRAL VENOUS W PORT WO PUMP,36571, $707.70 
INSERT PERIPHERAL CV CATH (PICC) OVER 5 YEARS,36569," $1,326.20 "
INSERT PERIPHERAL CV CATH (PICC) OVER 5 YEARS - IV THERAPY,36569," $1,326.20 "
INSERT PERIPHERAL CV CATH (PICC) UNDER 5 YEARS,, $712.80 
INSERT PERIPHERAL CV CATH (PICC) UNDER 5 YEARS - IV THERAPY,36568, $791.50 
INSERT PH CAPSULE (BRAVO MONITORING),91035," $1,170.00 "
INSERT PLURAL CATHETER,32550," $3,091.80 "
INSERT POINTED MICR KNIFE,, $546.90 
INSERT PROLONG TIBIAL SZ 1 +0,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 1 +2,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 2 +0,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 2 +2,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 2 +4,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 3 +0,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 3 +2,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 3 +4,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 4 +0,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 4 +2,," $4,248.00 "
INSERT PROLONG TIBIAL SZ 5 +0,," $4,248.00 "
"INSERT R 0, 11MM",," $2,790.00 "
INSERT SINGLE CHAMBER ICD PULSE GENERATOR ONLY,33240," $2,375.52 "
INSERT SPHERE FLEX LT S3 17MM,," $3,168.00 "
INSERT SPHERE FLEX LT S4 10MM,," $3,168.00 "
INSERT SPHERE FLEX LT S4 11MM,," $3,168.00 "
INSERT SPHERE FLEX LT S4 14MM,," $3,168.00 "
INSERT SPHERE FLEX LT S5 10MM,," $3,168.00 "
INSERT SPHERE FLEX RT S3 10MM,," $3,168.00 "
INSERT SPHERE FLEX RT S4 10MM,," $3,168.00 "
INSERT TEMPORARY PROSTATIC URETHRAL STENT INCLUDES MEASUREMENT,53855, $326.00 
INSERT TEMPORARY TRANSCUTANEOUS LEAD / TECH,92953, $451.10 
INSERT TIB BEAR ANT STBL 10X67,," $1,841.40 "
INSERT TIB BEAR ANT STBL 10X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 10X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 10X79,," $1,841.40 "
INSERT TIB BEAR ANT STBL 10X83,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X63,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X67,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X79,," $1,841.40 "
INSERT TIB BEAR ANT STBL 12X83,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X63,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X67,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X79,," $1,841.40 "
INSERT TIB BEAR ANT STBL 14X83,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X63,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X67,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X79,," $1,841.40 "
INSERT TIB BEAR ANT STBL 16X83,," $1,841.40 "
INSERT TIB BEAR ANT STBL 18X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 18X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 18X79,," $1,841.40 "
INSERT TIB BEAR ANT STBL 18X83,," $1,841.40 "
INSERT TIB BEAR ANT STBL 20X67,," $1,841.40 "
INSERT TIB BEAR ANT STBL 20X71,," $1,841.40 "
INSERT TIB BEAR ANT STBL 20X75,," $1,841.40 "
INSERT TIB BEAR ANT STBL 20X79,," $1,841.40 "
INSERT TIB BEAR CR 10X63/67,," $1,767.00 "
INSERT TIB BEAR CR 10X71/75,," $1,767.00 "
INSERT TIB BEAR CR 10X79/83,," $1,767.00 "
INSERT TIB BEAR CR 12X63/67,," $1,767.00 "
INSERT TIB BEAR CR 12X71/75,," $1,767.00 "
INSERT TIB BEAR CR 12X79/83,," $1,767.00 "
INSERT TIB BEAR CR 14X63/67,," $1,767.00 "
INSERT TIB BEAR CR 14X71/75,," $1,767.00 "
INSERT TIB BEAR CR 14X79/83,," $1,767.00 "
INSERT TIB DUR UCONG 3/4/5 13R,," $3,693.60 "
INSERT TIB GMRS SMALL 10MM,," $2,905.10 "
INSERT TIB HRHK 13M XS/S S1/S2,," $2,905.20 "
INSERT TIB LPS UNV HNG XSM 16,," $10,778.20 "
INSERT TIB LPS UNV HNG XSM 18,," $10,778.20 "
INSERT TIB NKII UNI SZ 5/6 9MM,C1776," $1,765.10 "
INSERT TIB PROLG SZ 1/2 LT 9MM,C1776," $2,853.40 "
INSERT TIB TRI PKR LM/RL SZ 3,," $3,024.00 "
INSERT TIB TRI PS X3 14MM,," $2,945.00 "
INSERT TIB TRI PS X3 SZ 1 19MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 2 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 2 9MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 3 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 3 13MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 3 16MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 3 9MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 10M,," $2,945.00 "
INSERT TIB TRI PS X3 SZ 4 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 12MM,," $2,945.00 "
INSERT TIB TRI PS X3 SZ 4 13MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 16MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 19MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 22MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 25MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 4 9MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 13MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 16MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 19MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 22MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 5 9MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 13MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 16MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 19MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 22MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 6 9MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 7 11MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 7 13MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 7 16MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 7 19MM,," $3,024.00 "
INSERT TIB TRI PS X3 SZ 7 9MM,," $3,024.00 "
INSERT TIB TRIATH PS SZ 4 11MM,," $2,635.00 "
INSERT TIB TRIATH PS SZ 4 13MM,," $2,635.00 "
INSERT TIB TRIATH PS SZ 6 11MM,," $2,325.00 "
INSERT TIB TRIATHPS SZ 4 9MM,," $2,635.00 "
INSERT TIB ULT PS STD SZ2 10MM,," $1,860.00 "
INSERT TIBIA PS SZ3/4/5 16MM L,C1776," $5,631.40 "
INSERT TIBIAL 10MM M/I M2/L2,," $2,946.20 "
INSERT TIBIAL 10MM XS/S/S1/S2,," $2,918.60 "
INSERT TIBIAL 13MM M/I M2/L2,," $2,946.20 "
INSERT TIBIAL 16MM M/L M2/L2,," $2,946.20 "
INSERT TIBIAL 16MM XS/S/S1/S2,," $2,918.60 "
INSERT TIBIAL 20MM M/L M2/L2,," $2,946.20 "
INSERT TIBIAL 20MM XS/S/S1/S2,," $2,918.60 "
INSERT TIBIAL 24MM M/I M2/L2,," $2,889.20 "
INSERT TISSUE EXPANDER FOR OTHER THAN BREASTS,11960, $993.28 
INSERT TRI CS BEARING SZ 4 9MM,," $2,325.00 "
INSERT TRI CS BEARING SZ3 11MM,," $2,325.00 "
INSERT TRI CS BEARING SZ4 11MM,," $2,325.00 "
INSERT TRI PKR LM/RL SZ 2 8MM,," $2,945.00 "
INSERT TRI PKR LM/RL SZ 2 9MM,," $2,945.00 "
INSERT TRI PKR LM/RL SZ 3 9MM,," $2,945.00 "
INSERT TRI PKR LM/RL SZ 4 10MM,," $3,024.00 "
INSERT TRI PKR LM/RL SZ 4 8MM,," $3,024.00 "
INSERT TRI PKR LM/RL SZ 4 9MM,," $2,945.00 "
INSERT TRI PKR LM/RL SZ 5 10MM,," $2,945.00 "
INSERT TRI PKR LM/RL SZ 5 8MM,," $3,024.00 "
INSERT TRI PKR LM/RL SZ 6 9MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 1 10MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 2 10MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 3 8MM,," $3,024.00 "
INSERT TRI PKR RM/LL SZ 3 9MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 4 8MM,," $3,024.00 "
INSERT TRI PKR RM/LL SZ 4 9MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 5 12MM,," $2,945.00 "
INSERT TRI PKR RM/LL SZ 5 8MM,," $3,024.00 "
INSERT TRI PKR RM/LLSZ 2 9MM,," $3,024.00 "
INSERT TRIATH CS SZ 2 13MM,," $3,024.00 "
INSERT TRIATH CS SZ 2 16MM,," $3,024.00 "
INSERT TRIATH CS SZ 2 22MM,," $3,024.00 "
INSERT TRIATH CS SZ 3 11MM,," $3,024.00 "
INSERT TRIATH CS SZ 3 11MM,," $2,945.00 "
INSERT TRIATH CS SZ 3 13MM,," $3,024.00 "
INSERT TRIATH CS SZ 3 19,," $2,945.00 "
INSERT TRIATH CS SZ 3 19MM,," $3,024.00 "
INSERT TRIATH CS SZ 3 22MM,," $3,024.00 "
INSERT TRIATH CS SZ 3 9MM,C1776," $3,024.00 "
INSERT TRIATH CS SZ 4 11MM,," $3,024.00 "
INSERT TRIATH CS SZ 4 13MM,," $3,024.00 "
INSERT TRIATH CS SZ 4 16MM,," $3,024.00 "
INSERT TRIATH CS SZ 4 19MM,," $3,024.00 "
INSERT TRIATH CS SZ 4 9MM,," $3,024.00 "
INSERT TRIATH CS SZ 5 11MM,," $3,024.00 "
INSERT TRIATH CS SZ 5 13MM,," $3,024.00 "
INSERT TRIATH CS SZ 5 16MM,," $3,024.00 "
INSERT TRIATH CS SZ 5 19MM,," $3,024.00 "
INSERT TRIATH CS SZ 5 9MM,," $3,024.00 "
INSERT TRIATH CS SZ 6 11MM,," $3,024.00 "
INSERT TRIATH CS SZ 6 13MM,," $3,024.00 "
INSERT TRIATH CS SZ 6 16MM,," $3,024.00 "
INSERT TRIATH CS SZ 6 9MM,," $3,024.00 "
INSERT TRIATH CS SZ 7 11MM,," $3,024.00 "
INSERT TRIATH CS SZ 7 9MM,," $3,024.00 "
INSERT TRIATHLON X3 CS SZ2 9MM,," $2,945.00 "
INSERT TRIDENT 0 DG CONST 22D,," $8,209.70 "
INSERT TRIDENT 0 DG CONST 22E,," $8,209.70 "
INSERT TRIDENT 0 DG CONST 28G,," $8,209.70 "
INSERT TRIDENT 0 DG CONST 32H,," $8,209.70 "
INSERT TRIDENT 0 DG CONST 32I,," $8,209.70 "
INSERT TRIDENT 0 DG X3 SZ 32B,," $2,790.00 "
INSERT TRIDENT 0 DG X3 SZ 36G,," $2,790.00 "
INSERT TRIDENT 0 DG X3 SZ 40H,," $2,790.00 "
INSERT TRIDENT 10 DG X3 SZ 36F,," $2,790.00 "
INSERT TRIDENT 10 DG X3 SZ 36G,," $2,790.00 "
INSERT TRIDENT X3 0D SZ E 36MM,," $2,790.00 "
INSERT TRIDENT X3 0D SZ F 36MM,," $2,790.00 "
INSERT TRIDENT X3 0D SZ G 36MM,," $2,790.00 "
INSERT TRIDENT X3 10DG E 36MM,," $2,790.00 "
INSERT TRIDENT X3 10DG F 36MM,," $2,790.00 "
INSERT TRIDENT X3 10DG G 36MM,," $2,790.00 "
INSERT TRIDENT X3 10DG H 36MM,," $2,790.00 "
INSERT TRIDENT X3 ODG 28MM A,," $2,790.00 "
INSERT TS+ TIB X3 POLY #8 25MM,," $6,478.90 "
INSERT TUNNELED CENTRAL CV CATH OVER 5 YRS OLD,36558," $1,803.60 "
INSERT TUNNELED CENTRALLY CV CATH 5 YRS OR OLDER,36561, $981.40 
INSERT TUNNELED CV 2 ACCESS DEVICE WITH PUMP,36566, $826.10 
INSERT TUNNELED CV 2 ACCESS DEVICE WITHOUT PUMP,36565, $826.50 
INSERT TUNNELED CV CATH 5 YRS OLDER WITHOUT PORT,36558," $1,803.60 "
INSERT VAGINAL RADIATION APPARATUS FOR CLINICAL BRACHYTHERAPY,57156, $784.00 
INSERT WIRE/PIN W/APPL SKELETAL TRACTION W/RMVE,20650," $2,240.00 "
INSERT X3 NO 2 TRIATH TS 13MM,," $6,478.90 "
INSERT X3 NO 3 TRIATH TS 11MM,," $6,481.70 "
INSERT X3 NO 3 TRIATH TS 13MM,," $6,481.70 "
INSERT X3 NO 3 TRIATH TS 16MM,," $6,481.70 "
INSERT X3 NO 3 TRIATH TS 19MM,," $6,481.70 "
INSERT X3 NO 3 TRIATH TS 22MM,," $6,481.70 "
INSERT X3 NO 3 TRIATH TS 9MM,," $6,481.70 "
INSERT X3 NO 4 TRIATH TS 11MM,," $6,481.70 "
INSERT X3 NO 4 TRIATH TS 13MM,," $6,481.70 "
INSERT X3 NO 4 TRIATH TS 16MM,," $6,481.70 "
INSERT X3 NO 4 TRIATH TS 19MM,," $6,481.70 "
INSERT X3 NO 4 TRIATH TS 9MM,," $6,481.70 "
INSERT X3 NO 5 TRIATH TS 11MM,," $6,481.70 "
INSERT X3 NO 5 TRIATH TS 13MM,," $6,481.70 "
INSERT X3 NO 5 TRIATH TS 19MM,," $6,481.70 "
INSERT X3 NO 5 TRIATH TS 22MM,," $6,481.70 "
INSERT X3 NO 5 TRIATH TS 25MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 11MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 13MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 19MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 22MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 25MM,," $6,481.70 "
INSERT X3 NO 6 TRIATH TS 9MM,," $6,481.70 "
INSERT X3 NO 7 TRIATH TS 13MM,," $6,481.70 "
INSERT X3 NO 7 TRIATH TS 16MM,," $6,481.70 "
INSERT X3 NO 7 TRIATH TS 19MM,," $6,481.70 "
INSERT X3 NO 7 TRIATH TS 22MM,," $6,481.70 "
INSERT X3 NO 7 TRIATH TS 25MM,," $6,481.70 "
INSERT X3 TIRATH CS SZ 5 14MM,," $2,945.00 "
INSERT X3 TRIATH CS #3 14MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 1 11MM,," $3,024.00 "
INSERT X3 TRIATH CS SZ 1 13MM,," $3,024.00 "
INSERT X3 TRIATH CS SZ 1 9MM,," $3,024.00 "
INSERT X3 TRIATH CS SZ 2 10MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 2 11MM,," $3,024.00 "
INSERT X3 TRIATH CS SZ 2 12MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 3 10MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 4 10MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 4 12MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 5 10MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 5 11MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 5 12MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 6 10MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 6 12MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 6 14MM,," $2,945.00 "
INSERT X3 TRIATH CS SZ 6 9MM,," $2,945.00 "
"INSERT,JAW 61MM",, $78.40 
"INSERT,JAW 86MM",, $78.40 
INSERT/REPLACE IMPLANTABLE DEFIB LEADS SING/DUAL CHAMBER & INSERT GENE,33249," $11,387.70 "
INSERT/REPLACE REPOSIT PERM TRANSVENOUS ELECTRODES / TECH,33216," $2,735.00 "
INSERT/REPLACE TEMP PACEMAKER DUAL LEAD / TECH,33211," $1,375.36 "
INSERT/RPLCMT SUBQ IMPLT DEFIB SYSTEM W SUBQ ELTRD W S&I,33270," $7,305.00 "
INSERTER BUTTON,, $466.20 
INSERTER CATHETER QUAD-GRIP,, $103.80 
INSERTER NANOTACK W/SUT ANCHOR,," $1,295.40 "
INSERTER SUPPOSITORY SURE GRIP,, $201.80 
INSERTION AXILLARY IMPELLA KT,, $975.00 
INSERTION CECOSTOMY OR OTHER COLONIC TUBE,49442," $1,502.80 "
"INSERTION G-TUBE, PERCUTANEOUS",49440," $2,302.70 "
"INSERTION J-TUBE, PERCUTANEOUS",49441," $2,301.60 "
"INSERTION KIT,IAB 8FR",, $411.30 
INSERTION OF ANTERIOR SEGMENT DRAIN W/O RESERVOIR EA ADDL,0376T," $1,081.50 "
INSERTION OF EYE FLUID DRAINAGE DEVICE,66183," $3,293.40 "
INSERTION OF IRIS PROSTHESIS WITH SECONDARY IOL PLACEMENT OR IOL EXCHANGE,0618T," $2,785.00 "
INSERTION OF PERITONEAL-VENOUS SHUNT,49425," $2,405.20 "
INSERTION OF POSTPARTUM BALLOON FOR TEMP CONTROL OF HEMORRHAGE,59899, $670.00 
INSERTION OF SUBCUTANEOUS IMPLANTABLE DEFIBRILLATOR ELECTRODE,33271," $5,463.20 "
INSERTION PICC W/RS&I < 5 YR,36572," $1,945.00 "
INSERTION PICC W/RS&I 5 YR/>,36573," $1,637.70 "
INSERTION SUBQ CARDIAC RHYTHM MONITOR W/PRGRMG,33285," $2,351.80 "
INSERTION TIPS,37182," $1,667.80 "
INSERTN OF TUNNELED INTRAPERITONEAL CATHETER W/IMG GID,49418," $1,739.90 "
"INSRT LV LEAD ATTACHD/PREVIOUSGEN,INCLUDE REVIS/INSRT/RPLC EXTNGGEN",33224," $2,775.30 "
INSRT LV LEAD/NEW GENERATOR (INCLUD UPGRD DUAL SYS/POCKT REVISN),33225," $3,701.90 "
INSRT NEW/REPL PERM PCEMAKR W TRANSVENOUS ELECTRODES VENTR/TECH,33207," $3,911.20 "
INSRT NEW/REPLACE PERM PACEMAKR W TRANSVENOUS ATRIAL/TECH,33206," $3,651.90 "
INSRT NEW/REPLCE PERM PACEMAKR W TRANSV ELECTR ATRIAL&VENTR/TECH,33208," $6,755.90 "
"INSRT VENT ASSIST DVC PERCUT/RAD S&I, LEFT HRT, ARTERIAL ACCESS ONLY",33990," $13,324.10 "
"INSRT/REPLACE PULSE GENERATR ONLY,EXISTNG DUAL CHAMBER/TECH",33213," $2,205.90 "
